stroke_index,,num_stroke,pinyin,pinyin_tone,pinyin_tone_stroke
22592,塀,12,zzzzzz,zzzzzz5,zzzzzz599
25682,摒,12,bing,bing4,bing412
22579,堳,12,mei,mei2,mei212
22779,壻,12,xu,xu4,xu412
25567,揟,12,xu,xu1,xu112
25542,揆,12,kui,kui2,kui212
25620,搔,12,sao,sao1,sao112
25545,揉,12,rou,rou2,rou212
24801,惡,12,e,e4,e412
22559,堟,12,zhuan,zhuan4,zhuan412
25534,掾,12,yuan,yuan4,yuan412
22550,堖,12,nao,nao3,nao312
32848,聐,12,ya,ya4,ya412
32849,聑,12,die,die2,die212
32847,聏,12,er,er2,er212
33884,葜,12,qia,qia1,qia112
32850,聒,12,guo,guo1,guo112
26826,棊,12,qi,qi2,qi212
32846,聎,12,tiao,tiao1,tiao112
26398,朞,12,ji,ji1,ji112
33846,萶,12,chun,chun3,chun312
26031,斯,12,si,si1,si112
26399,期,12,qi,qi1,qi112
27450,欺,12,qi,qi1,qi112
24782,惎,12,ji,ji4,ji412
32864,聠,12,ping,ping1,ping112
32852,联,12,lian,lian2,lian212
26872,棸,12,zou,zou1,zou112
28963,焣,12,ju,ju4,ju412
40643,黃,11,huang,huang2,huang211
33873,葑,12,feng,feng1,feng112
33856,葀,12,gua,gua1,gua112
33926,蒆,12,qiong,qiong2,qiong212
33882,葚,12,shen,shen4,shen412
33865,葉,12,xie,xie2,xie212
33899,葫,12,hu,hu2,hu212
33843,萳,12,nan,nan2,nan212
33881,葙,12,xiang,xiang1,xiang112
33895,葧,12,bo,bo2,bo212
38764,靬,12,jian,jian1,jian112
38767,靯,12,du,du4,du412
38768,靰,12,wu,wu4,wu412
38766,靮,12,di,di2,di212
38776,靸,12,sa,sa3,sa312
38765,靭,12,ren,ren4,ren412
38769,靱,12,ren,ren4,ren412
38763,靫,12,ren,ren4,ren412
25955,散,12,san,san4,san412
26030,斮,12,zhuo,zhuo2,zhuo212
33869,葍,12,fu,fu2,fu212
33917,葽,12,yao,yao1,yao112
33840,萰,12,lian,lian4,lian412
33908,葴,12,xian,xian2,xian212
33907,葳,12,wei,wei1,wei112
24825,惹,12,re,re3,re312
33927,蒇,12,chan,chan3,chan312
34540,蛬,12,gong,gong3,gong312
33890,葢,12,ge,ge3,ge312
22623,塟,12,zang,zang4,zang412
33900,葬,12,zang,zang4,zang412
36016,貰,12,shi,shi4,shi412
33928,蒈,12,kai,kai3,kai312
30065,畱,12,liu,liu2,liu212
33885,葝,12,jing,jing4,jing412
33880,葘,12,zi,zi1,zi112
38894,韮,12,jiu,jiu3,jiu312
33847,萷,12,xiao,xiao1,xiao112
33844,萴,12,ze,ze2,ze212
37146,鄚,12,mao,mao4,mao412
21215,募,12,mu,mu4,mu412
33914,葺,12,qi,qi4,qi412
33850,萺,12,mao,mao4,mao412
33836,萬,12,wan,wan4,wan412
33920,蒀,12,yun,yun1,yun112
33859,葃,12,zuo,zuo2,zuo212
33883,葛,12,ge,ge3,ge312
33896,葨,12,wei,wei1,wei112
33929,蒉,12,kui,kui4,kui412
33912,葸,12,xi,xi3,xi312
33852,萼,12,e,e4,e412
33991,蓇,12,gu,gu1,gu112
33835,萫,12,xiang,xiang4,xiang412
33833,萩,12,qiu,qiu1,qiu112
33834,萪,12,ke,ke1,ke112
33891,董,12,dong,dong3,dong312
33902,葮,12,duan,duan4,duan412
33987,蓃,12,zzzzzz,zzzzzz5,zzzzzz599
34010,蓚,12,xiu,xiu1,xiu112
33862,葆,12,bao,bao3,bao312
33930,蒊,12,zzzzzz,zzzzzz5,zzzzzz599
33887,葟,12,huang,huang2,huang212
33906,葲,12,quan,quan2,quan212
33936,蒐,12,sou,sou1,sou112
33888,葠,12,shen,shen1,shen112
33897,葩,12,pa,pa1,pa112
33837,萭,12,yu,yu3,yu312
33876,葔,12,hou,hou2,hou212
33904,葰,12,jun,4-Jun,jun412
33877,葕,12,yan,yan2,yan212
33870,葎,12,lv,lv4,lv412
33838,萮,12,yu,yu4,yu412
33866,葊,12,an,an1,an112
33861,葅,12,ju,ju1,ju112
33842,萲,12,xuan,xuan1,xuan112
33916,葼,12,zong,zong1,zong112
33872,葐,12,pen,pen2,pen212
33860,葄,12,zuo,zuo4,zuo412
33867,葋,12,qu,qu2,qu212
33889,葡,12,pu,pu2,pu212
33839,萯,12,fu,fu4,fu412
25964,敬,12,jing,jing4,jing412
33858,葂,12,wan,wan3,wan312
33915,葻,12,lan,lan2,lan212
33905,葱,12,cong,cong1,cong112
33898,葪,12,ji,ji4,ji412
33918,葾,12,yuan,yuan1,yuan112
33931,蒋,12,jiang,jiang3,jiang312
33910,葶,12,ting,ting2,ting212
33851,萻,12,an,an1,an112
33922,蒂,12,di,di4,di412
33913,葹,12,shi,shi1,shi112
33963,蒫,12,cuo,cuo1,cuo112
33857,葁,12,jiang,jiang1,jiang112
33982,蒾,12,mi,mi2,mi212
33932,蒌,12,lou,lou2,lou212
33893,葥,12,qian,qian2,qian212
37137,鄑,12,zi,zi1,zi112
33933,蒍,12,wei,wei3,wei312
33875,葓,12,hong,hong2,hong212
33855,萿,12,huo,huo2,huo212
33934,蒎,12,pai,pai4,pai412
33925,蒅,12,zzzzzz,zzzzzz5,zzzzzz599
33853,落,12,luo,luo4,luo412
34033,蓱,12,ping,ping2,ping212
33871,葏,12,lv,lv4,lv412
33841,萱,12,xuan,xuan1,xuan112
33878,葖,12,tu,tu1,tu112
33924,蒄,12,guan,guan1,guan112
33911,葷,12,hun,hun1,hun112
33935,蒏,12,zzzzzz,zzzzzz5,zzzzzz599
33849,萹,12,pian,pian1,pian112
20097,亁,12,gan,gan1,gan112
24810,惪,12,de,de2,de212
38889,韩,12,han,han2,han212
25119,戟,12,ji,ji3,ji312
26397,朝,12,chao,chao2,chao212
24755,悳,12,de,de2,de212
34055,蔇,12,ji,ji4,ji412
33901,葭,12,jia,jia1,jia112
21930,喪,12,sang,sang1,sang112
36764,辜,12,gu,gu1,gu112
33886,葞,12,mi,mi3,mi312
33894,葦,12,wei,wei3,wei312
33919,葿,12,mei,mei2,mei212
33954,蒢,12,chu,chu2,chu212
33868,葌,12,jian,jian1,jian112
33854,萾,12,ying,ying2,ying212
33864,葈,12,xi,xi3,xi312
36950,遖,12,zzzzzz,zzzzzz5,zzzzzz599
33909,葵,12,kui,kui2,kui212
33863,葇,12,rou,rou2,rou212
33923,蒃,12,zhuan,zhuan4,zhuan412
33874,葒,12,hong,hong2,hong212
33892,葤,12,zhou,zhou4,zhou412
33903,葯,12,yao,yao4,yao412
23414,孶,13,zi,zi1,zi113
26834,棒,12,bang,bang4,bang412
26824,棈,12,qian,qian4,qian412
26838,棖,12,cheng,cheng2,cheng212
26990,楮,12,chu,chu3,chu312
26865,棱,12,leng,leng2,leng212
26895,椏,12,ya,ya1,ya112
26827,棋,12,qi,qi2,qi212
26928,椰,12,ye,ye1,ye112
26871,棷,12,zou,zou1,zou112
26971,楛,12,hu,hu4,hu412
26852,棤,12,xi,xi2,xi212
26953,楉,12,ruo,ruo4,ruo412
26983,楧,12,ying,ying1,ying112
26893,植,12,zhi,zhi2,zhi212
26862,森,12,sen,sen1,sen112
26870,棶,12,lai,lai2,lai212
26877,棽,12,chen,chen1,chen112
26876,棼,12,fen,fen2,fen212
28954,焚,12,fen,fen2,fen212
26878,棾,12,qiong,qiong2,qiong212
26847,棟,12,dong,dong4,dong412
26859,棫,12,yu,yu4,yu412
26911,椟,12,du,du2,du212
26885,椅,12,yi,yi3,yi312
26899,椓,12,zhuo,zhuo2,zhuo212
26866,棲,12,qi,qi1,qi112
26855,棧,12,zhan,zhan4,zhan412
26913,椡,12,zzzzzz,zzzzzz5,zzzzzz599
26833,棑,12,pai,pai2,pai212
26898,椒,12,jiao,jiao1,jiao112
26873,棹,12,zhao,zhao4,zhao412
26883,椃,12,hao,hao2,hao212
26831,棏,12,de,de2,de212
26887,椇,12,ju,ju3,ju312
26869,棵,12,ke,ke1,ke112
26829,棍,12,gun,gun4,gun412
26914,椢,12,kui,kui4,kui412
26905,椙,12,shan,shan1,shan112
26906,椚,12,zzzzzz,zzzzzz5,zzzzzz599
26915,椣,12,zzzzzz,zzzzzz5,zzzzzz599
26845,棝,12,gu,gu4,gu412
26916,椤,12,luo,luo2,luo212
26846,棞,12,hun,hun2,hun212
26849,棡,12,gang,gang1,gang112
26850,棢,12,wang,wang3,wang312
26951,楇,12,huo,huo4,huo412
26917,椥,12,zhi,zhi1,zhi112
26864,棰,12,chui,chui2,chui212
26821,棅,12,bing,bing3,bing312
26992,楰,12,yu,yu2,yu212
26879,棿,12,nie,nie4,nie412
26894,椎,12,zhui,zhui1,zhui112
26825,棉,12,mian,mian2,mian212
26897,椑,12,bei,bei1,bei112
26910,椞,12,xi,xi4,xi412
26227,晳,12,xi,xi1,xi112
24769,惁,12,xi,xi1,xi112
26822,棆,12,lun,lun2,lun212
26908,検,12,jian,jian3,jian312
26919,椧,12,zzzzzz,zzzzzz5,zzzzzz599
40512,鹀,11,wu,wu2,wu211
26853,棥,12,fan,fan2,fan212
29452,猌,12,yin,yin4,yin412
26828,棌,12,cai,cai3,cai312
36173,赍,12,ji,ji1,ji112
26863,棯,12,ren,ren3,ren312
26901,椕,12,bin,bin1,bin112
26823,棇,12,cong,cong1,cong112
26842,棚,12,peng,peng2,peng212
26868,棴,12,fu,fu2,fu212
26886,椆,12,chou,chou2,chou212
26836,棔,12,hun,hun1,hun112
26888,椈,12,ju,ju2,ju212
26891,椋,12,liang,liang2,liang212
26881,椁,12,guo,guo3,guo312
26861,棭,12,yi,yi4,yi412
26920,椨,12,zzzzzz,zzzzzz5,zzzzzz599
26890,椊,12,zuo,zuo2,zuo212
26921,椩,12,zzzzzz,zzzzzz5,zzzzzz599
26835,棓,12,pou,pou3,pou312
26884,椄,12,jie,jie1,jie112
26844,棜,12,yu,yu4,yu412
26843,棛,12,yu,yu4,yu412
26918,椦,12,zzzzzz,zzzzzz5,zzzzzz599
26860,棬,12,quan,quan1,quan112
26922,椪,12,peng,peng4,peng412
26923,椫,12,shan,shan4,shan412
26858,棪,12,yan,yan3,yan312
26837,棕,12,zong,zong1,zong112
26903,椗,12,ding,ding4,ding412
26924,椬,12,zzzzzz,zzzzzz5,zzzzzz599
26874,棺,12,guan,guan1,guan112
26892,椌,12,qiang,qiang1,qiang112
26880,椀,12,wan,wan3,wan312
27028,榔,12,lang,lang2,lang212
26841,棙,12,li,li4,li412
26902,椖,12,peng,peng2,peng212
26830,棎,12,chan,chan2,chan212
26967,楗,12,jian,jian4,jian412
26851,棣,12,di,di4,di412
26882,椂,12,lu,lu4,lu412
26896,椐,12,ju,ju1,ju112
26925,椭,12,tuo,tuo3,tuo312
26997,極,12,ji,ji2,ji212
26926,椮,12,sen,sen1,sen112
26867,棳,12,zhuo,zhuo2,zhuo212
26900,椔,12,zi,zi1,zi112
30426,盚,12,qiu,qiu2,qiu212
30387,皳,12,qiu,qiu2,qiu212
39082,颪,12,zzzzzz,zzzzzz5,zzzzzz599
40513,鹁,12,bo,bo2,bo212
36594,軲,12,gu,gu1,gu112
36603,軻,12,ke,ke1,ke112
36599,軷,12,ba,ba2,ba212
36591,軯,12,peng,peng1,peng112
36600,軸,12,zhou,zhou2,zhou212
36590,軮,12,ang,ang3,ang312
36601,軹,12,zhi,zhi3,zhi312
36582,軦,12,huang,huang4,huang412
36604,軼,12,yi,yi4,yi412
36597,軵,12,rong,rong3,rong312
36593,軱,12,gu,gu1,gu112
36580,軤,12,hu,hu1,hu112
36587,軫,12,zhen,zhen3,zhen312
36584,軨,12,ling,ling2,ling212
36583,軧,12,di,di3,di312
36581,軥,12,qu,qu2,qu212
36595,軳,12,pao,pao2,pao212
36596,軴,12,zhu,zhu4,zhu412
36598,軶,12,e,e4,e412
36602,軺,12,yao,yao2,yao212
36605,軽,12,qing,qing1,qing112
36585,軩,12,dai,dai4,dai412
36586,軪,12,ao,ao1,ao112
24800,惠,12,hui,hui4,hui412
21944,喸,12,zzzzzz,zzzzzz5,zzzzzz599
30425,盙,12,fu,fu3,fu312
29990,甦,12,su,su1,su112
24785,惑,12,huo,huo4,huo412
36924,逼,12,bi,bi1,bi112
33102,腎,12,shen,shen4,shen412
25492,掔,12,qian,qian1,qian112
35203,覃,12,tan,tan2,tan212
35204,覄,12,zzzzzz,zzzzzz5,zzzzzz599
31903,粟,12,su,su4,su412
26839,棗,12,zao,zao3,zao312
26840,棘,12,ji,ji2,ji212
37219,酣,12,han,han1,han112
37220,酤,12,gu,gu1,gu112
37216,酠,12,qia,qia3,qia312
37215,酟,12,tian,tian1,tian112
37218,酢,12,zuo,zuo4,zuo412
37221,酥,12,su,su1,su112
37217,酡,12,tuo,tuo2,tuo212
37222,酦,12,fa,fa1,fa112
40514,鹂,12,li,li2,li212
35276,觌,12,di,di2,di212
21419,厫,12,ao,ao2,ao212
37135,鄏,12,ru,ru4,ru412
36928,遀,12,sui,sui2,sui212
21415,厧,12,dian,dian1,dian112
21416,厨,12,chu,chu2,chu212
21414,厦,12,sha,sha4,sha412
22881,奡,12,ao,ao4,ao412
30822,硦,12,long,long4,long412
30357,皕,12,bi,bi4,bi412
30835,硳,12,zzzzzz,zzzzzz5,zzzzzz599
30819,硣,12,xiao,xiao1,xiao112
30836,硴,12,zzzzzz,zzzzzz5,zzzzzz599
30824,硨,12,che,che1,che112
30828,硬,12,ying,ying4,ying412
30820,硤,12,xia,xia2,xia212
30821,硥,12,mang,mang3,mang312
25118,戞,12,jia,jia2,jia212
30812,硜,12,keng,keng1,keng112
30837,硵,12,lu,lu3,lu312
30813,硝,12,xiao,xiao1,xiao112
30831,硯,12,yan,yan4,yan412
30833,硱,12,kun,kun3,kun312
30838,硶,12,chen,chen3,chen312
30814,硞,12,que,que4,que412
30826,硪,12,wo,wo4,wo412
30818,硢,12,yu,yu2,yu212
30839,硷,12,jian,jian3,jian312
30834,硲,12,yu,yu4,yu412
30830,确,12,que,que4,que412
30827,硫,12,liu,liu2,liu212
30817,硡,12,hong,hong1,hong112
30816,硠,12,lang,lang3,lang312
30823,硧,12,zzzzzz,zzzzzz5,zzzzzz599
21412,厤,12,li,li4,li412
38593,雁,12,yan,yan4,yan412
25906,攲,12,qi,qi1,qi112
25959,敧,12,qi,qi3,qi312
27449,欹,12,yi,yi1,yi112
22884,奤,12,pan,pan3,pan312
21413,厥,12,jue,jue2,jue212
29451,猋,12,biao,biao1,biao112
23582,尞,12,liao,liao2,liao212
23603,尳,12,gu,gu3,gu312
23600,尰,12,zhong,zhong3,zhong312
35936,豠,12,cu,cu2,cu212
29988,甤,12,rui,rui2,rui212
35934,豞,12,hou,hou4,hou412
35935,豟,12,e,e4,e412
35423,詟,12,zhe,zhe2,zhe212
27542,殖,12,zhi,zhi2,zhi212
27543,殗,12,ye,ye4,ye412
27544,殘,12,can,can2,can212
35010,裂,12,lie,lie4,lie412
38596,雄,12,xiong,xiong2,xiong212
27545,殙,12,hun,hun1,hun112
27541,殕,12,fou,fou3,fou312
27546,殚,12,dan,dan1,dan112
27540,殔,12,yi,yi4,yi412
27547,殛,12,ji,ji2,ji212
39050,颊,12,jia,jia2,jia212
38642,雲,12,yun,yun2,yun212
38636,雬,12,fou,fou3,fou312
38643,雳,12,li,li4,li412
38638,雮,12,mu,mu4,mu412
38640,雰,12,fen,fen1,fen112
38639,雯,12,wen,wen2,wen212
38641,雱,12,pang,pang2,pang212
36746,辊,12,gun,gun3,gun312
36747,辋,12,wang,wang3,wang312
26912,椠,12,qian,qian4,qian412
26242,暂,12,zan,zan4,zan412
36748,辌,12,liang,liang2,liang212
36749,辍,12,chuo,chuo4,chuo412
36750,辎,12,zi,zi1,zi112
38597,雅,12,ya,ya3,ya312
32728,翘,12,qiao,qiao2,qiao212
26369,朁,12,can,can3,can312
33270,臶,12,jian,jian4,jian412
33273,臹,12,xiu,xiu1,xiu112
33272,臸,12,zhi,zhi4,zhi412
33269,臵,12,ge,ge2,ge212
26832,棐,12,fei,fei3,fei312
29446,猆,12,fei,fei3,fei312
36744,辈,12,bei,bei4,bei412
38751,靟,12,fei,fei1,fei112
26000,斐,12,fei,fei3,fei312
24754,悲,12,bei,bei1,bei112
24772,惄,12,ni,ni4,ni412
36592,軰,12,bei,bei4,bei412
27502,歮,12,se,se4,se412
38600,雈,12,huan,huan2,huan212
40834,龂,12,yin,yin2,yin212
21849,啙,12,zi,zi3,zi312
32980,胔,12,zi,zi4,zi412
32043,紫,12,zi,zi3,zi312
27503,歯,12,chi,chi3,chi312
36937,遉,12,zhen,zhen1,zhen112
35224,覘,12,zhan,zhan1,zhan112
34395,虛,12,xu,xu1,xu112
34397,虝,12,hu,hu3,hu312
33744,菐,12,pu,pu2,pu212
20991,凿,12,zao,zao2,zao212
40697,黹,12,zhi,zhi3,zhi312
36745,辉,12,hui,hui1,hui112
25950,敞,12,chang,chang3,chang312
26848,棠,12,tang,tang2,tang212
29274,牚,12,cheng,cheng4,cheng412
29949,瓽,12,dang,dang4,dang412
36175,赏,12,shang,shang3,shang312
25484,掌,12,zhang,zhang3,zhang312
26228,晴,12,qing,qing2,qing212
21931,喫,12,chi,chi1,chi112
30544,睐,12,lai,lai4,lai412
26241,暁,12,xiao,xiao3,xiao312
26255,暏,12,du,du3,du312
26257,暑,12,shu,shu3,shu312
36936,遈,12,shi,shi2,shi212
26370,朂,12,xu,xu4,xu412
26368,最,12,zui,zui4,zui412
26254,暎,12,ying,ying4,ying412
26237,晽,12,lin,lin2,lin212
25956,敤,12,ke,ke3,ke312
26224,晰,12,xi,xi1,xi112
35073,褁,12,zhi,zhi2,zhi212
30532,睄,12,shao,shao4,shao412
30533,睅,12,han,han4,han412
30536,睈,12,cheng,cheng3,cheng312
30541,睍,12,xian,xian4,xian412
37327,量,12,liang,liang4,liang412
30543,睏,12,kun,kun4,kun412
30538,睊,12,juan,juan4,juan412
30539,睋,12,e,e2,e212
30542,睎,12,xi,xi1,xi112
30545,睑,12,jian,jian3,jian312
36028,貼,12,tie,tie1,tie112
26235,晻,12,an,an3,an312
36026,貺,12,kuang,kuang4,kuang412
36025,貹,12,sheng,sheng4,sheng412
30537,睉,12,cuo,cuo1,cuo112
36030,貾,12,chi,chi2,chi212
36015,貯,12,zhu,zhu3,zhu312
36017,貱,12,bi,bi4,bi412
36029,貽,12,yi,yi2,yi212
30540,睌,12,wan,wan3,wan312
36927,逿,12,dang,dang4,dang412
30535,睇,12,di,di4,di412
30534,睆,12,huan,huan3,huan312
40718,鼎,12,ding,ding3,ding312
29018,煚,12,jiong,jiong3,jiong312
30531,睃,12,suo,suo1,suo112
26243,暃,12,zzzzzz,zzzzzz5,zzzzzz599
21943,喷,12,pen,pen1,pen112
26219,晫,12,zhuo,zhuo1,zhuo112
21887,啿,12,dan,dan4,dan412
25122,戢,12,ji,ji2,ji212
21899,喋,12,die,die2,die212
21967,嗏,12,cha,cha1,cha112
21970,嗒,13,da,da1,da113
21891,喃,12,nan,nan2,nan212
21910,喖,12,hu,hu2,hu212
21939,喳,12,zha,zha1,zha112
38287,閏,12,run,run4,run412
38283,開,12,kai,kai1,kai112
38289,閑,12,xian,xian2,xian212
29458,猒,12,yan,yan1,yan112
38286,閎,12,hong,hong2,hong212
38293,閕,12,xia,xia1,xia112
26230,晶,12,jing,jing1,jing112
26239,晿,12,chang,chang1,chang112
38291,間,12,jian,jian1,jian112
38294,閖,12,min,min3,min312
38288,閐,12,san,san4,san412
38290,閒,12,xian,xian2,xian212
26233,晹,12,yi,yi4,yi412
38292,閔,12,min,min3,min312
38284,閌,12,kang,kang4,kang412
38285,閍,12,beng,beng1,beng112
28955,焛,12,lin,lin4,lin412
28984,焸,12,yan,yan4,yan412
38295,閗,12,dou,dou4,dou412
24758,悶,12,men,men4,men412
26218,晪,12,tian,tian3,tian312
21895,喇,12,la,la3,la312
36935,遇,12,yu,yu4,yu412
21907,喓,12,yao,yao1,yao112
21898,喊,12,han,han3,han312
21940,喴,12,wei,wei1,wei112
26226,晲,12,yi,yi3,yi312
21937,喱,12,li,li2,li212
21909,喕,12,mian,mian3,mian312
26240,暀,12,wang,wang3,wang312
21945,喹,12,kui,kui2,kui212
28989,焽,12,zzzzzz,zzzzzz5,zzzzzz599
26221,晭,12,zhou,zhou3,zhou312
26217,晩,11,wan,wan3,wan311
25953,敡,12,yi,yi4,yi412
24790,惖,12,ti,ti4,ti412
36943,遏,12,e,e4,e412
26231,晷,12,gui,gui3,gui312
26223,景,12,jing,jing3,jing312
26238,晾,12,liang,liang4,liang412
26220,晬,12,zui,zui4,zui412
26225,晱,12,shan,shan3,shan312
26236,晼,12,wan,wan3,wan312
21896,喈,12,jie,jie1,jie112
30068,畴,12,chou,chou2,chou212
36298,跊,12,mei,mei4,mei412
36341,践,12,jian,jian4,jian412
36295,跇,12,yi,yi4,yi412
36301,跍,12,ku,ku1,ku112
36306,跒,12,qia,qia3,qia312
36310,跖,12,zhi,zhi2,zhi212
36299,跋,12,ba,ba2,ba212
36309,跕,12,die,die2,die212
36313,跙,12,ju,ju3,ju312
36300,跌,12,die,die1,die112
36311,跗,12,fu,fu1,fu112
36293,跅,12,tuo,tuo4,tuo412
36296,跈,12,nian,nian3,nian312
36297,跉,12,ling,ling2,ling212
36318,跞,12,li,li4,li412
36308,跔,12,ju,ju1,ju112
36314,跚,12,shan,shan1,shan112
36305,跑,12,pao,pao3,pao312
36307,跓,12,zhu,zhu4,zhu412
36312,跘,12,pan,pan2,pan212
36302,跎,12,tuo,tuo2,tuo212
36316,跜,12,ni,ni2,ni212
36303,跏,12,jia,jia1,jia112
36315,跛,12,bo,bo3,bo312
36294,跆,12,tai,tai2,tai212
36020,貴,12,gui,gui4,gui412
36951,遗,12,yi,yi2,yi212
30062,畮,12,mu,mu3,mu312
30061,畭,12,yu,yu2,yu212
34521,蛙,12,wa,wa1,wa112
34531,蛣,12,ji,ji1,ji112
34543,蛯,12,zzzzzz,zzzzzz5,zzzzzz599
34517,蛕,12,hui,hui2,hui212
34536,蛨,12,mo,mo4,mo412
22593,塁,12,lei,lei3,lei312
34522,蛚,12,lie,lie4,lie412
34545,蛱,12,jia,jia2,jia212
34534,蛦,12,yi,yi2,yi212
34546,蛲,12,nao,nao2,nao212
34541,蛭,12,zhi,zhi4,zhi412
34547,蛳,12,si,si1,si112
34512,蛐,12,qu,qu1,qu112
34516,蛔,12,hui,hui2,hui212
34535,蛧,12,wang,wang3,wang312
34523,蛛,12,zhu,zhu1,zhu112
34579,蜓,12,ting,ting2,ting212
34526,蛞,12,kuo,kuo4,kuo412
34578,蜒,12,yan,yan2,yan212
34524,蛜,12,yi,yi1,yi112
34532,蛤,12,ha,ha2,ha212
34539,蛫,12,gui,gui3,gui312
34514,蛒,12,ge,ge2,ge212
34533,蛥,12,she,she2,she212
34548,蛴,12,qi,qi2,qi212
34527,蛟,12,jiao,jiao1,jiao112
34520,蛘,12,yang,yang2,yang212
34530,蛢,12,ping,ping2,ping212
34525,蛝,12,xian,xian2,xian212
30067,畳,12,die,die2,die212
34528,蛠,12,li,li4,li412
34529,蛡,12,yi,yi4,yi412
34513,蛑,12,mou,mou2,mou212
30063,畯,12,jun,4-Jun,jun412
35277,觍,12,tian,tian3,tian312
25951,敟,12,dian,dian4,dian412
37142,鄖,12,yun,yun2,yun212
21211,勛,12,xun,xun1,xun112
21882,啺,12,tang,tang2,tang212
36940,遌,12,e,e4,e412
21889,喁,12,yong,yong2,yong212
21986,嗢,12,wa,wa4,wa412
21917,喝,12,he,he1,he112
40515,鹃,12,juan,juan1,juan112
21893,喅,12,yu,yu4,yu412
21890,喂,12,wei,wei4,wei412
21919,喟,12,kui,kui4,kui412
21934,單,12,dan,dan1,dan112
21926,喦,12,nie,nie4,nie412
23890,嵒,12,yan,yan2,yan212
21900,喌,12,zhou,zhou1,zhou112
26013,斝,12,jia,jia3,jia312
21912,喘,12,chuan,chuan3,chuan312
21975,嗗,12,gong,gong1,gong112
21859,啣,12,xian,xian2,xian212
21922,喢,12,sha,sha4,sha412
21886,啾,12,jiu,jiu1,jiu112
21920,喠,12,zhong,zhong3,zhong312
21974,嗖,12,sou,sou1,sou112
21946,喺,12,xi,xi4,xi412
21924,喤,12,huang,huang2,huang212
21918,喞,12,ji,ji1,ji112
21897,喉,12,hou,hou2,hou212
21947,喻,12,yu,yu4,yu412
21885,啽,12,an,an2,an212
21929,喩,12,yu,yu4,yu412
21915,喛,12,huan,huan4,huan412
21936,喰,12,shi,shi2,shi212
21923,喣,12,xu,xu3,xu312
21914,喚,12,huan,huan4,huan412
21906,喒,12,zan,zan3,zan312
21948,喼,12,jie,jie2,jie212
21928,喨,12,liang,liang4,liang412
21925,喥,12,du,du4,du412
21905,喑,12,yin,yin1,yin112
21933,喭,12,yan,yan4,yan412
21884,啼,12,ti,ti2,ti212
21983,嗟,12,jie,jie1,jie112
22004,嗴,12,zzzzzz,zzzzzz5,zzzzzz599
21949,喽,12,lou,lou5,lou512
21982,嗞,12,zi,zi1,zi112
21927,喧,12,xuan,xuan1,xuan112
21888,喀,12,ka,ka1,ka112
21911,喗,12,yun,yun3,yun312
22021,嘅,12,kai,kai3,kai312
21908,喔,12,wo,wo1,wo112
21921,喡,12,wei,wei3,wei312
21913,喙,12,hui,hui4,hui412
21938,喲,12,yo,yo5,yo512
23862,崶,12,feng,feng1,feng112
23873,嵁,12,kan,kan1,kan112
23884,嵌,12,qian,qian4,qian412
24137,幉,12,zzzzzz,zzzzzz5,zzzzzz599
23896,嵘,12,rong,rong2,rong212
23894,嵖,12,cha,cha2,cha212
23872,嵀,12,zhu,zhu4,zhu412
24133,幅,12,fu,fu2,fu212
21108,剴,12,kai,kai3,kai312
20977,凱,12,kai,kai3,kai312
23870,崾,12,yao,yao3,yao312
23895,嵗,12,sui,sui4,sui412
23877,嵅,12,gan,gan1,gan112
23860,崴,12,wei,wei1,wei112
23864,崸,12,dun,dun4,dun412
24129,幁,12,xu,xu1,xu112
36932,遄,12,chuan,chuan2,chuan212
24128,幀,12,zhen,zhen1,zhen112
36023,買,12,mai,mai3,mai312
32613,罥,12,juan,juan4,juan412
32614,罦,12,fu,fu1,fu112
35400,詈,12,li,li4,li412
32612,罤,12,ti,ti2,ti212
23868,崼,12,shi,shi4,shi412
23857,崱,12,ze,ze2,ze212
23861,崵,12,yang,yang2,yang212
24125,帽,12,mao,mao4,mao412
23886,嵎,12,yu,yu2,yu212
23889,嵑,12,jie,jie2,jie212
24134,幆,12,yi,yi4,yi412
23892,嵔,12,wei,wei3,wei312
23869,崽,12,zai,zai3,zai312
23871,崿,12,e,e4,e412
23891,嵓,12,yan,yan2,yan212
23898,嵚,12,qin,qin1,qin112
23897,嵙,12,ke,ke1,ke112
23858,崲,12,huang,huang2,huang212
23916,嵬,12,wei,wei2,wei212
24127,帿,12,hou,hou2,hou212
23867,崻,12,zhi,zhi4,zhi412
23874,嵂,12,lv,lv4,lv412
23859,崳,12,yu,yu2,yu212
23899,嵛,12,yu,yu2,yu212
23880,嵈,12,huan,huan4,huan412
23887,嵏,12,zong,zong1,zong112
23893,嵕,12,zong,zong1,zong112
23888,嵐,12,lan,lan2,lan212
32729,翙,12,hui,hui4,hui412
23881,嵉,12,ting,ting2,ting212
23900,嵜,12,qi,qi2,qi212
23875,嵃,12,yan,yan3,yan312
23865,崹,12,ti,ti2,ti212
23866,崺,12,yi,yi3,yi312
23919,嵯,12,cuo,cuo2,cuo212
23923,嵳,12,cuo,cuo2,cuo212
23876,嵄,12,mei,mei3,mei312
23901,嵝,12,lou,lou3,lou312
23863,崷,12,qiu,qiu2,qiu212
23915,嵫,12,zi,zi1,zi112
24132,幄,12,wo,wo4,wo412
24136,幈,12,ping,ping2,ping212
24131,幃,12,wei,wei2,wei212
